longitude,latitude,max_distance
-74.7580551666582,40.17107916671968,0.06428214797185137
-73.97034361541242,40.7519369231625,0.04787060359368625
-73.90392444439536,40.787483777871344,0.03756485087422839
-75.0901832499612,39.9888507501426,0.06468626153476739
-75.1550824166694,39.91337575009364,0.05761779512449888
-75.53535300002675,39.73143511120605,0.09359951990406104
-73.91109171433204,41.216090000085956,0.18639257454708158
-75.7717973621104,39.95397828990968,0.16332516892009558
-76.5788160909408,39.25710190918791,0.09458845263612922
-76.68325909995099,40.095654700170535,0.11674520322248268
-76.88257940002202,40.24395240013532,0.08259553197189816
-74.63336666666667,41.13373333333334,0.07573642159195382
-73.10746979999197,41.26638570009506,0.31435636504854625
-72.73290872724102,41.51607200026784,0.16084216496220344
-72.65585290910627,41.77364690922562,0.07919862028948796
-71.76697634998912,42.23958395006537,0.15954882525544184
-71.03523877772847,42.351434333457426,0.1348563282996322
-71.24773947572935,42.59433405200588,0.134316219629491
-71.11633514279349,42.76181542865675,0.07985731798804652
-71.44924941664685,41.803194166760335,0.11437942396821242
-70.84104959991177,43.23451120026928,0.05052565038905546
-72.04952485433456,41.34503920887897,0.08983630660261648
-71.48202127191517,43.14647223762444,0.08340210557486297
-71.60786276459199,43.45111191572398,0.07747800766558326
-71.70526537889666,43.687753334714614,0.1391704485003261
-73.2768642000174,42.413910100104474,0.1972674191041587
-76.07974144348242,38.841770180370865,0.11168338391909041
-75.52065484315584,39.131872226499866,0.21936845136495767
-74.57608807313899,39.402868499944255,0.2672290975403824
-77.23715020012314,38.687361400495504,0.0319191824001227
-77.49945460002921,38.73410340011663,0.12791260180302447
-77.83307220010235,39.488902800357856,0.19171048725646833
-70.55442240007118,43.60706080018922,0.15386854800743183
-70.2940821666579,43.67406883351831,0.15735797286842296
-69.92218563104242,43.94215361253506,0.24158277792794694
-72.45586099997821,43.49045710551367,0.48448610517168794
-75.61110048519016,38.376970530421886,0.07587538487802299
-72.96714550366795,43.62740119212922,0.16499102390345677
-73.20048145457372,44.053999636445674,0.2853554715287653
-73.15262507140481,44.46465521434027,0.14898822912338566
-72.67623775000563,44.2913195001083,0.22707288475465495
-73.59939372726998,44.6743210910232,0.353812785209611
-71.94407029304591,44.29479561605087,0.40414318873482025
-71.18715717304697,44.510503979401335,0.28316079671076366
-68.66954124429289,44.843478658889246,0.4436837227611402
-77.40299833335501,37.47871000015937,0.09849976887143755
-73.75434283331475,42.61314116679639,0.0764429871337861
-73.71223538460836,43.285332000039496,0.21124869091857087
-74.10369869229302,41.74949723088378,0.4214301505177482
-76.4234557010565,36.949815229666,0.45861307335851753
-78.18330219992274,38.11356640011449,0.31939119129250887
-77.74559975001638,36.03397100003994,0.13322526112703362
-77.88943687498794,35.778896000108176,0.11039627510919502
-78.34867300001326,35.50097670592663,0.25281349482523385
-78.64663708303718,35.76332585153089,0.1609053053040793
-79.39323116670165,36.0905628334703,0.1938644538572614
-79.84953800001794,34.94367266676011,0.256373980545606
-79.63317128571894,35.305699857326815,0.2748292217915393
-80.51960400008714,35.607084000207266,0.11326286012115622
-80.24257813170345,35.804456353122546,0.06962528248274065
-79.96422266661078,35.958101333432914,0.05739972339439027
-80.1897247087896,36.16250021896442,0.15233310589640178
-81.87714759994303,34.95405400018304,0.2575051124800196
-79.46332625002269,36.49660816676519,0.37074584947511285
-76.81615000000001,35.43316666666667,0.10987212390371412
-83.1192375,35.227075,0.25167955227084465
-82.90839683338258,34.71787950019119,0.14337654773597502
-83.403495875055,34.74472912516599,0.2103493450160461
-81.09714550002678,33.991636166746694,0.1454789920757583
-75.53422389997627,43.08645260006419,0.24820754843742723
-75.3442375,44.29240000000001,0.1644577876120457
-76.15759360000501,43.0805144002072,0.12284549794295258
-78.87387683340113,42.85888050020646,0.11694444507079306
-78.98839471430495,43.135757428684634,0.16042951725944427
-80.01329899998214,34.3448636002529,0.2949064370889259
-80.94057499999576,33.433724166780955,0.22936849738832074
-78.75114614285978,38.42929728578986,0.4273910316409907
-79.3006662999588,37.38945240005156,0.31317143311672024
-81.43135946149424,38.22143569257164,0.7083675003489105
-82.69769109090315,38.44595890930881,0.38297928283240457
-85.79442700001131,38.29564572732995,0.39268091450665027
-85.07812666660082,39.7666941667715,0.3368122935746016
-86.19904089997043,39.74501540005175,0.056726939167893224
-86.89020699991872,40.41737780011412,0.057456288399752455
-87.18166857141954,41.0365198573031,0.2378201971031334
-87.65048114280576,41.8654330001349,0.04982763012120524
-87.85061649998505,41.83219450023298,0.08485391542457153
-88.21536944442505,41.850339277833804,0.2651595401835194
-88.1813616666862,41.452398000111664,0.2322146283395921
-87.92131134325007,43.011492507485144,0.06981771830918673
-86.30334320005599,41.8497950002263,0.09751359395379733
-86.2460339999697,42.26507720021298,0.14286935728012318
-88.67007245452325,41.12923090920133,0.28490125368843094
-87.89447683334613,41.09655550019553,0.18876566438544107
-89.51899685715064,41.2767008572143,0.22187142307692187
-89.24006087495489,41.7064676251544,0.2783356674193952
-89.06928712504435,42.23739237510693,0.09548764982110977
-89.0186083773474,42.597459118353335,0.12479508260120081
-89.36588214286976,43.07405507157109,0.33130890355255826
-90.43063600002449,41.604566400174456,0.3090036122125538
-86.03625231021556,42.817803100358994,0.20087542838378697
-85.50107859997115,42.94269420012331,0.17843931337575283
-85.600464666616,42.313142000140104,0.17760527557911412
-84.93544339987503,42.28969000032198,0.2517316686264418
-94.17881,42.20957,0.4479992868297885
-88.49127350000913,43.728064750092486,0.26741526147706446
-87.9748666507694,44.480834890942305,0.17934199790989092
-93.19221136367118,44.963129909205904,0.10085703132845376
-89.74049849892741,44.43781341822302,0.24386392230282133
-89.6469348570856,44.903211714446165,0.1235096142933097
-94.5912968124981,41.31980884377263,0.7934765040284243
-87.68075738727582,45.09705716330708,0.07958101407732728
-88.11568666666668,45.91186666666667,0.30508814675253765
-87.91258848374983,40.1816395479758,0.5654597836934754
-88.93467316662189,40.508007833516395,0.13930023053741175
-84.55048288892287,42.73982022231757,0.4624532402468409
-84.31661666666666,43.78488333333333,0.2574513168650654
-83.75220277781513,43.02963800031474,0.44700102502034594
-83.15997861541395,42.26556400025246,0.14913589564417146
-83.60585260001496,42.255905200056894,0.18445015937670906
-83.5091095714724,41.65869771445565,0.07857611491240661
-84.58165624999567,41.50694337511975,0.19408511312230106
-82.58004700003357,42.944291461617276,0.32935297179165296
-82.18141542855929,41.336293142943205,0.21065540506144917
-81.52591449998928,41.58522641672828,0.4385440212491349
-81.62651909094701,40.99409881825806,0.5356128617851521
-88.61231916659354,39.12162600020974,0.3822595297337971
-89.7450902856561,40.55879742873574,0.43595858919031444
-95.95820244443779,41.19929644452147,0.34901499196502256
-96.77543961540792,40.65085930779492,0.6273748813923571
-79.78140622220359,40.513226889028225,0.2880616152988934
-78.54577120001498,40.49308033348322,0.5133200276930616
-79.01965199997584,39.804668076983845,0.3485615030625516
-85.3795593664873,44.31871285288821,0.3086884753372067
-86.20068,44.23474,0.2622139889479646
-86.40074,43.869339999999994,0.16879090970783736
-84.84455988885635,45.18898022270446,0.3665991033087303
-92.46199440000672,40.788928400124156,0.4342854708644075
-89.47771839993041,38.645754200135336,0.3613313125673247
-90.23226309086884,38.66446554577115,0.3082247370751011
-90.42981666666668,37.75223333333333,0.21272584403927863
-89.5734214999539,39.741023250083536,0.26847928060250315
-83.61512857142857,44.47594285714286,0.2846282057530482
-91.34310419999022,40.88904980040326,0.2704041886740995
-82.01622857142858,33.38557857142857,0.45537394349958005
-82.89667777777777,33.11398888888888,0.5387124707790135
-83.5816125,32.734125000000006,0.3642113751398302
-84.30184208696794,33.86423834790248,0.6338291073887893
-87.12399777778218,33.53182788912826,0.5527541490878082
-90.19952727272728,46.53779090909091,0.7054788946711484
-92.32024780288955,46.69832471402305,0.5035432140736651
-96.0027665000128,36.08852250013927,0.3155118222153837
-97.53729275006296,35.35701825037024,0.402765411791508
-98.40125,34.85146666666667,0.44468023748657276
-99.5053,36.53882222222222,0.42185743437596546
-100.07156491666667,37.72853316671729,0.5143726639403435
-100.96194214286929,37.905989285801475,0.30718877759551794
-79.20555930004886,42.10580820024739,0.8111839993980694
-95.0471542666569,38.71655760008699,0.8356494807159994
-94.59520575003774,39.111968875074254,0.11887484577454324
-94.38805959991683,39.087235000161215,0.062134967975769034
-94.51384285714286,37.218228571428575,0.4307894627593462
-81.49098333333333,30.755066666666668,0.1506164158457542
-81.67818020004297,30.35462770009274,0.28028083402493276
-82.33306008632275,29.690750090444435,0.1931876987609453
-81.48520530770806,28.397128721825712,0.24031179986566165
-81.33044740012785,28.868165200401517,0.15028887768148672
-81.87315000000001,27.765725,0.07430442870381407
-82.45032420501629,27.498762314397613,0.1812632660208076
-82.53276405882629,27.930959117709996,0.3601170776458344
-81.82900060000574,26.732590000072342,0.15075700210135862
-83.27174828572454,30.79737285727136,0.3667007052212472
-96.59491960001007,46.81692660019306,1.002256007929179
-90.21592626666003,36.25570020013076,0.7635836060530203
-89.88643519993884,35.1598062001175,0.5575255048856376
-99.97256550006004,40.396512916825735,0.9242381491427232
-98.42199290004271,40.54198330007083,0.4544574217502805
-88.13485714285716,36.15062857142857,0.537365952530302
-97.23349466660916,32.72326233351052,0.3036082802148134
-97.41910449998976,31.2207930006614,0.5270338396387061
-97.5270456315887,30.32138573692543,0.6093933846964881
-98.42744633332684,29.32951133340109,0.26462243749591335
-94.90057251453345,29.353026156859,0.13012245124239946
-103.03133222224778,37.88799644468908,0.7010534264974587
-80.09314850005417,26.68157000029043,0.2263918467375885
-80.17220600005001,26.070640200385462,0.06006511765234988
-80.30379440008939,25.799109600143662,0.15921849316278214
-88.0984846881497,30.600654746753285,0.199396456809248
-89.99811212497268,29.88422450014544,0.2022494130509357
-91.1880282856856,30.472936714345742,0.06268811790565154
-87.2355363750388,30.547316625156093,0.15612029634375563
-93.2840996666679,30.21107375006819,0.15750944778300033
-88.68343340004242,32.531884600175324,0.2767681433006954
-90.2526906667422,31.527958000493765,0.363637264476489
-90.6898477999136,32.57889660012848,0.3846832397817933
-92.07395299997592,34.560439000135915,0.5428773890269104
-93.04105989999232,34.34426930023077,0.702018274129136
-93.96492840008018,33.51523480023132,0.2802182081897421
-94.58505083335665,32.53386850018533,0.5803323274393362
-103.93122857142858,32.45642857142858,0.2869562065713008
-104.57850737505126,38.25900337512064,0.09566953437394238
-105.27688677776722,40.014055000101216,0.10499691516013036
-104.8743765999368,41.10215640014984,0.1558587905207136
-108.459487166676,39.09686983351998,0.45710268000273924
-107.65897272727271,38.329536363636365,0.614144783990277
-103.7211699999602,40.238126000227005,0.09023310239202637
-105.69656,36.804880000000004,0.30653436022735475
-97.66176683339495,26.302222333484167,0.22297509970511842
-98.29373533332087,26.36891550016462,0.28113926516029575
-106.67552714283808,35.09360250004074,0.27793147173752925
-111.321129500021,39.38814966678802,0.5563905533508553
-111.6366419999702,40.19001680010642,0.24015929495682287
-111.91012275000362,40.769627000061135,0.12599336231938163
-112.10618,40.546119999999995,0.06014893847774984
-111.4787181818182,42.63708181818182,0.670673379201997
-114.47793664478282,42.59114328371063,0.18764633510249493
-116.2281067000338,43.59227900023486,0.3294390291142321
-117.147434334901,43.90545294977002,0.34156594853878297
-109.8813625,41.60284375,1.1021562313575664
-112.9949375,38.4855875,0.11836660873109844
-113.24908,37.73515333333333,0.4081590383389382
-113.48457255552371,37.12594647011696,0.19635346866729853
-121.52216783331717,45.65719916690151,0.19281781354636235
-122.50486379998885,45.416587800157565,0.525333683769101
-123.15939864889464,45.03776322747894,0.3120696424213148
-123.23794900002979,44.6061390003945,0.14047477846496995
-122.95809481815219,44.019944181894964,0.29242225945143197
-123.12431844448689,46.15016933339048,0.2823075461080939
-122.33751028566758,47.06758985721476,0.2354719842860797
-121.83676806159761,47.53242207255422,0.41202877493792844
-122.36286047248021,47.6678202794604,0.14489134364571318
-117.22548862505275,46.79672987540839,0.38500353824864
-121.87805714285716,48.76732857142857,0.453896907516511
-122.51592112499414,48.6167968752567,0.27223289486979935
-122.33899588893256,43.27981155563906,0.5618656199544979
-120.11415127967275,47.22061960610069,0.6630163736764263
-119.79810420862468,48.04908910673452,0.38066285494165236
-117.39294537502325,47.68443575014341,0.24607664541706942
-121.27373052811689,44.08676655228838,0.2983594181884533
-122.815616970788,42.434063214667056,0.2750099989918596
-121.77690333333932,42.2028800001319,0.09910171082609757
-122.344380620547,41.263767465786394,0.3079267614609877
-122.39716911956918,40.554257431776136,0.3133216160341068
-121.64157988886467,39.76534544459389,0.2074429100868528
-121.5512261428387,39.5158095715134,0.07887910156587014
-121.31299099991858,38.81697300033321,0.08628978011328907
-121.17003,38.63626000000001,0.1164500000000044
-121.45374819878914,38.549379841598856,0.12807716491242105
-121.71785849998724,38.589514125156825,0.1028026373230876
-121.95077309892186,38.37914239118089,0.0800818784102724
-122.05971863885613,38.2355325002618,0.08233154672349353
-121.80517169232263,38.005468076975276,0.12933781362035085
-122.17686427678407,38.06073099499637,0.1629177693727387
-122.2769559496747,37.819501026156445,0.10415143298629541
-122.41758087458746,37.77706452383174,0.08010473259714641
-121.94446853604849,37.366901212994,0.01616846132714904
-121.6161582307757,37.743633230875965,0.1824289359526254
-121.28683714285316,37.93159700027684,0.1125761834119823
-120.96206644441855,37.632004444505185,0.18328912978452205
-120.48238333333335,37.91655,0.1719671367183661
-120.46081516662049,37.25035683344425,0.18790893630414265
-122.72418772499714,38.34605690456481,0.13928061568779773
-119.72083112496163,36.71796600006393,0.1719784843116844
-119.29524547097033,36.339893226186035,0.18169064971138033
-119.58842754542083,36.1414449091574,0.1418200769821424
-119.85437177775157,36.238195000076715,0.07468293448553295
-118.11751609089991,34.70621009102546,0.059533319305627726
-118.49665871831832,34.35388082587418,0.058783967088780587
-118.56281100008734,34.23184783360012,0.08332400786225634
-118.34917785712886,34.193417785873756,0.11484974176689232
-118.21599266665567,34.03387744456437,0.06819577262515042
-117.88935449996177,33.86468075012822,0.039478543541665675
-118.28152771032845,33.755845240153846,0.02788711706277496
-118.2311046153766,33.7845752308116,0.043796651738333824
-117.27421692481326,34.0826829069689,0.2347771417154852
-117.22785792116686,33.8408044556726,0.11707400087927335
-117.02734615699272,33.73076474761739,0.06556527122308531
-117.34962699991222,34.56848833345835,0.06573372148659676
-119.1469198074318,34.20302841207258,0.1680506467368465
-117.16916129329925,32.710602924554635,0.10452242864951142
