longitude,latitude,max_distance
-95.34936067712606,39.10163523821426,80.25080894194726
-81.17515414280636,35.31043657152717,0.0877558144472075
-77.59934830769105,43.116823461582015,0.4433981939290941
-79.99229672726675,33.149919363751756,0.5397350903048398
-85.54987988893096,43.67422411131341,0.47716263203913506
-87.48191875355646,46.51872490875814,0.20545894952497734
-81.15594462495363,32.09723825005244,0.1341493255564652
-81.80469349993548,28.037241833429714,0.0786453780290125
-82.02399976256122,27.995659073471412,0.10832581317169834
-88.50720685152207,47.08050559006423,0.38693576241148586
-91.93081413333014,30.031782200111103,0.7143302582222105
-89.23277800003065,31.56017612526749,0.49255786676449775
-104.8242427857186,38.77151600004729,0.3135331109021289
-106.27729742854312,39.50161171449371,0.38123542286519757
-107.18668644444244,39.489268777855145,0.5439363164529624
-111.89908812504214,41.172784125120934,0.11830287035117075
-116.51950325002169,44.95475508338043,1.3033409711300425
-115.66251742863399,48.227549857312475,0.41598873386603413
-121.53390812541883,39.13849775401081,0.2820234628725449
-120.85671517648271,39.24575529419308,0.23956206551163192
-120.12329345453519,34.52533709145306,0.5049498474947635
-115.42410081820914,35.64185663643446,0.22154987157048528
-114.54278539990639,34.98988900039114,0.17003924655837555
-114.09220724808313,35.15949679403136,0.2154009811059077
-112.04116525117892,34.929619727760645,0.5376307410493267
-108.32888220004229,32.612279000062074,0.45928415533311223
